가맹점명,사용가능지역화폐,시도명,시군구명,소재지도로명주소,소재지지번주소,업종명,주요상품,전화번호,데이터기준일자
진안고원농가맛집,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 외사양길 24,,일반음식점,음식,,2025-01-28
마이(MY)문구생활,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 64,,소매(문구),문구,,2025-01-28
진안홍삼북부마이산점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 외사양길 17,,도소매,인삼,,2025-01-28
현대떡방앗간,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1175,,제조업(떡),떡,,2025-01-28
마이세차경정비,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1020,,서비스,카센터,,2025-01-28
마이안경원,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진용로 9-1,,소매(안경),안경,,2025-01-28
담쟁이카페,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 52,,휴게음식,카페,,2025-01-28
세계에어컨,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 84,,서비스,에어컨,,2025-01-28
농업회사법인(유)진안농특산물유통,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 외사양길 16-10,,도소매,인삼,,2025-01-28
킹아이스마트,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 63-1,,소매(식잡),아이스크림,,2025-01-28
홍희네분식,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1096-1,,음식(분식),음식,,2025-01-28
마이산홍삼영농조합법인,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 외사양길 21,,"제조업,도소매(다류,음료 등)","인삼,카페",,2025-01-28
용수산,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 외사양길 81, 1층",,도소매,장어,,2025-01-28
승천장어,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안군 외사양길 81, 2층",,음식,음식,,2025-01-28
하나인삼사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1119-1,,도소매,인삼,,2025-01-28
아쿠아블루,진안고원행복상품권,전북특별자치도,진안군,,전북특별자치도 진안군 진안읍 군상리 366-36,서비스,미용실,,2025-01-28
(주)무진장전자,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1090,,도소매(가전제품),가전,,2025-01-28
중앙유리페인트,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1092-1,,"소매,건설업(유리,일반건축공사 등)",건축자재,,2025-01-28
예쁨속눈썹,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진용로 7-4,,서비스(미용업),속눈썹,,2025-01-28
고원홍삼&도라지,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장1길 16,,소매(홍삼),인삼,,2025-01-28
청춘필름,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 시장1길 16,2층 6호",,"도매 및 소매업, 정보통신업 등",사진,,2025-01-28
썸머비,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 시장1길 16, 1층 3호",,소매,천 공방,,2025-01-28
늘봄,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 시장1길 16, 5호",,소매,의류,,2025-01-28
힐링족욕카페,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 시장1길 16,2층 4호",,기타서비스,족욕,,2025-01-28
나이스의류,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1094-3,,소매업,의류,,2025-01-28
호남주유소,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 1,,소매업,주유소,,2025-01-28
함흥냉면 로타리식당,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 마이산로 12,,"음식, 한식",음식,,2025-01-28
김약국,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1109-1,,"소매,의료기기",약,,2025-01-28
뜨란채 슈퍼,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진용로 63-11,,소매(슈퍼),마트,,2025-01-28
농업회사법인 순애할매농산(유),진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 어은동길 15,,"제조업, 도소매업",전통식품제조,,2025-01-28
농산그린마트,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장2길 10,,소매,마트,,2025-01-28
밀과보리,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장1길 16,,음식(분식),음식,,2025-01-28
설머리방,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 당산길 25,,미용업,미용실,,2025-01-28
마이산다옴펜션,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 내사양길 26,,숙박(민박),펜션,,2025-01-28
뉴목화헤어샵,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 19,,서비스(미용),미용실,,2025-01-28
아씨미용실,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1091-1,,서비스(미용),미용실,,2025-01-28
이웃사촌,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 97-1,,음식(한식),음식,,2025-01-28
무진장인삼사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1021,,"도소매업(수삼,홍삼제품)",인삼,,2025-01-28
진안군홍삼한방주식회사,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 진무로 1166, 홍삼한방센터내",,"도소매업(인삼,건강식품,화장품 등)",인삼,,2025-01-28
서해복집,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장1길 7,,음식점업(한식점업),음식,,2025-01-28
아름다움美헤어샵,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1073,,서비스(미용실),미용실,,2025-01-28
효산재,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 전진로 3071-25,,음식점업(까페),카페,,2025-01-28
카페공간153,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 당산길 26-2,,음식점업(카페),카페,063-433-8398,2025-01-28
인생족발&보쌈,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 85,,음식점업(한식),음식,,2025-01-28
달콤간식카페,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1120,,숙박및음식점업(휴게음식),까페,,2025-01-28
777진안 타이어 전문점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 37,,소매(자동차타이어),타이어,,2025-01-28
마이통신,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1096-1,,소매업(휴대폰),휴대폰,,2025-01-28
흥농종묘농약사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1109,,"소매(농약,씨앗,비료)",농약,,2025-01-28
바른정비,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 867,,서비스(자동차수리),카센터,,2025-01-28
착한옷가게,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1097,,소매업(의류),의류,,2025-01-28
로타리방앗간,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1033,,제조(떡방앗긴),떡,,2025-01-28
우리사랑약국,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1144,,"소매업(의약품,의료기기)",약,,2025-01-28
씨유진안점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1079-1,,소매업(편의점),편의점,,2025-01-28
씨유진안중앙점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1110,,소매업(편의점),편의점,,2025-01-28
번영문구완구,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 56,,소매(문구완구잡화),문구,,2025-01-28
(유)진안피브이씨다온크린,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 51-9,,"도소매(철물,기계공구 등)",건축자재,,2025-01-28
일번지식당,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1120,,음식(간이음식),음식,,2025-01-28
이동농산물판매,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 석곡길 1-20,,"소매(농산물,판매)",농산물,,2025-01-28
부귀인삼사,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 중앙로 119-4, 2호",,"제조,도소매업(홍삼가공)",인삼,,2025-01-28
제일문구사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1109,,"소매업(문구,교구)",문구,,2025-01-28
아이디어홈패션,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1097-4,,소매(침구류),수선,,2025-01-28
파리바게뜨진안점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1099-2,,음식(제과),빵,,2025-01-28
초이스다방,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 33,,음식점업(음료점업),카페,,2025-01-28
영농조합법인시케이푸드,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 거북바위로3길 18,,제조업(수산동물훈제),오리가공,,2025-01-28
구제백화점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 19,,소매업(의류),의류,063-433-5288,2025-01-28
멕시카나,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 7,,음식점(치킨),치킨,,2025-01-28
진안약국,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1124,,"소매업(의약품,의료기기)",약,,2025-01-28
진안철물점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1101,,소매업(철물),철물,,2025-01-28
술람미여인,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1105-2,,서비스(미용실),미용실,,2025-01-28
김지윤미용실,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진용로 8-2,,서비스(미용실),미용실,,2025-01-28
마이산추어탕,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 3,,음식점업(한식),음식,,2025-01-28
원의상실,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진용로 6,,서비스업(의류수선),수선,,2025-01-28
맘힐링터치,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 65 2층,,서비스업(피부관리실),피부관리실,,2025-01-28
현대자동차 진안점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 대광3길 25-12,,서비스(자동차정비),카센터,,2025-01-28
넥센타이어 진안점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 대광3길 25-12,,도매및소매업(자동차타이어),카센터,,2025-01-28
진안점기아오토큐,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 우화4길 17,,서비스(자동차정비),카센터,,2025-01-28
한국농약마트,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1097-1,,"도소매(농약,씨앗)",농약,,2025-01-28
백제약국,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1079,,소매(양약),약,,2025-01-28
맵꼬만명태,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진용로 21,,음식점업(한식),음식,,2025-01-28
진안갈비,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 진용로 7, 2층",,음식업(한식),음식,,2025-01-28
대한가스,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 유산길 18-1,,소매(LPG),가스,,2025-01-28
진안가스,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 쇠징계로 1-6,,도매및소매업(가스),가스,,2025-01-28
농민의집,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1117,,"소매업(농약,종자)",농약,,2025-01-28
새마을슈퍼,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 부곡길 6,,소매업(기타음식료품및일용잡화),마트,,2025-01-28
대풍농약종묘사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1105,,"도매업(농약,종자,비료,비닐)",농약,,2025-01-28
진안마이돈,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 마이산로 134,,음식점업(한식),음식,,2025-01-28
장시계점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1108-1,,"소매업(시계,보청기판매)",귀금속,,2025-01-28
라도사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 81-1,,소매(낚시용품),낚시,,2025-01-28
청룡당구장,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장2길 6,,서비스(당구장),당구장,,2025-01-28
제일미곡상회,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진용로 20-1,,소매(곡물),쌀,,2025-01-28
새천년석유,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 한들길 56,,소매업(석유류판매),주유소,,2025-01-28
머우내,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1135,,음식업(한식),음식,,2025-01-28
칠성인삼제조장,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1113-4,,"제조,도소매업(홍삼,태극삼)",인삼,,2025-01-28
광제당한약방,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진용로 11,,소매업(한약),한약,,2025-01-28
우리농산,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1119-2,,소매업(농산물),농산물,,2025-01-28
기발한치킨,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진용로 4-3,,음식(치킨),치킨,,2025-01-28
풍년농약사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 2,,"도소매(농약,종자)",농약,,2025-01-28
체리쉬미용실,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 39-6,,서비스(미용실),미용실,,2025-01-28
쌍용자동차진안서비스프라자,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 833-6,,서비스(카센타),카쎈터,,2025-01-28
용담호수산,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1089-1,,"소매(생선,민물고기)",생선,,2025-01-28
상도그래픽,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 65-1,,"제조업(표구,광고물)",광고,,2025-01-28
진안오토바이,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 18,,서비스(오토바이수리),오토바이수리,,2025-01-28
성실지업사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1083,,소매(지업사),"도배,장판",,2025-01-28
대영상회,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장길 8-9,,"소매(양장지,양복지)",의류,,2025-01-28
쇼팽과아이들 음악학원,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 50,,서비스(피아노교습소),학원,,2025-01-28
진안커피가게,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1144,,음식점업(커피전문점),카페,,2025-01-28
제일의원,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 우화4길 3,,보건업(일반외과),병원,,2025-01-28
고향떡방앗간,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장1길 3,,제조업(떡방아간),떡,,2025-01-28
진안미용실,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 대광1길 2, 101동 1층 102호",,서비스(미용업),미용실,063-433-2660,2025-01-28
주공슈퍼,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 상역로 29-4,,소매(식잡),마트,,2025-01-28
깡통삼겹살,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 84-1,,음식(한식),음식,,2025-01-28
세븐일레븐 진안터미널점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1120,,도소매(상품대리),편의점,,2025-01-28
해태수산,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 상역로 29-4, 상가102호",,도매 및 소매업(수산물소매업),생선,,2025-01-28
대아슈퍼,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 대광1길 2,,"소매(식잡, 담배)",마트,,2025-01-28
재인인삼사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1121-3,,"소매업(인삼,건삼,인삼제품 등)",인삼,,2025-01-28
연커피하우스,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 부곡길 6,,음식(휴게음식),카페,063-433-3333,2025-01-28
진안가구마을,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1175,,도소매(가구),가구,,2025-01-28
미니스톱진안센터점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 119-4,,소매업(편의점),편의점,,2025-01-28
팜그린동물약품병원,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 887,,보건업(동물병원),동물병원,,2025-01-28
진안열쇠,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진용로 7-2,,소매(열쇠),열쇠,,2025-01-28
복분제국,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 거북바위로2길 5,,제조업(과실주),제조,,2025-01-28
형제전기,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1117-3,,소매업(전기부품),전기부품,,2025-01-28
진안마이정미소,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 단양길 125,,"제조,소매업(곡물도정,곡물)",쌀,,2025-01-28
왕성민물,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장길 8,,"도소매(민물고기,농산물, 임산물 등)",민물고기,,2025-01-28
정푸드,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 70,,도소매(식자재),식자재,,2025-01-28
패션아울렛 보디가드,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1114,,"소매(의류, 속옷)",의류,,2025-01-28
수제돈가스 전문점 깐돈,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 81,,음식점업(일반 음식점업),음식,,2025-01-28
원일닭집,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1097-5,,소매(닭),닭,,2025-01-28
진안인삼사,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 진무로 1021, 23호",,도소매(수매),인삼,,2025-01-28
무진장신발백화점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1111,,소매업(신발),신발,,2025-01-28
농원인삼사,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 진무로 1021, 11호",,"도소매(수삼,홍삼제품 등)",인삼,,2025-01-28
주식회사 더젓갈,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 홍삼한방로 26,,"제조,도소매(젓갈)",젓갈,,2025-01-28
고원영농(진안시니어클럽),진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 대성길 7-11,,도소매(농산물),노인복지시설,,2025-01-28
호산나 안마원,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1008,,보건업(안마),안마,,2025-01-28
무진장방앗간,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장길 70,,"제조,도소매(임가공제분)",떡,,2025-01-28
중앙이용원,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 우화2길 2,,서비스(이용원),미용실,,2025-01-28
우리방아간,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장길 10,,"제조업(곡물제분업,떨류)",곡물제분업,,2025-01-28
동춘인삼사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1121-1,,"소매(인삼,표고버섯,차류,꿀)",인삼,,2025-01-28
세븐일레븐 진안IC점,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 마이산로 10, 1층",,소매업(편의점),편의점,,2025-01-28
전북오토바이,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1128-22,,소매및서비스(오토바이),오토바이수리,,2025-01-28
약초인삼사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1125,,소매업(인삼),인삼,,2025-01-28
보라네일,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 80-2,,서비스업(네일샵),네일샵,,2025-01-28
진안산소,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 쇠징계로 1-6,,도소매업(고압가스),가스,,2025-01-28
마이산옛터,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 마이산로 263,,"음식,도소매업(한식점업,타일)",음식,,2025-01-28
풍경,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1115-1,,음식점업(다방),음식,,2025-01-28
세계로가든,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 전진로 2759,,음식(한식),음식,,2025-01-28
농민후계자인삼사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1021,,"도소매업(수삼,약초,홍삼제품)",인삼,,2025-01-28
건강약초집,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1166,,"소매(약초,인삼)",인삼,,2025-01-28
대형인삼사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1128,,"소매(인삼,꿀)",인삼,,2025-01-28
죽림인삼사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1021,,"소매업(수삼,홍삼,기타)",인삼,,2025-01-28
마이산농수산물,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장2길 4,,"소매업(수삼,전자상거래)",인삼,063-433-3748,2025-01-28
옛날통닭,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1120,,음식점업(통닭),치킨,,2025-01-28
나드리 김밥천국 진안점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 11,,음식업(분식),분식,,2025-01-28
묵밥 앤 국수 진안농가맛집,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 487,,음식(한식),음식,,2025-01-28
한일가스 산소,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 6,,도소매(가스),가스,,2025-01-28
심마니인삼종합상사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1126,,"소매(수삼,꿀,하우소,대추)",인삼,,2025-01-28
설레임,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 81,,서비스(미용업),미용실,,2025-01-28
이층떡볶이,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 85,,음식점업(분식),분식,,2025-01-28
진안우유대리점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 쇠징계로 26,,"도소매(우유,건강기능식품)",우유,,2025-01-28
진안종합카센타,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 21-1,,서비스(카센타),카센터,,2025-01-28
다향인삼,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1021,,"소매업(수삼,홍삼제품)",인삼,,2025-01-28
그집 갈비탕,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진장로 29,,음식점업(한식),음식,,2025-01-28
정세탁소,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장2길 6,,서비스(세탁소),세탁,063-433-3002,2025-01-28
백제한의원,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1104-4,,보건업(한의원),한의원,,2025-01-28
베트남골목식당,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진용로 4-3,,음식점업(베트남 쌀국수),음식,,2025-01-28
진안마이골작은영화관,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 40,,정보통신업(영화관운영업),영화관운영업,,2025-01-28
아침에농원,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 7,,"도소매업(생화,농산물)",생화,,2025-01-28
마이산에코타운,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 내사양길 24-7,,"숙박업,음식점업(펜션,한식)",펜션,,2025-01-28
터키이스탄불,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장1길 16,,소매(의류),의류,,2025-01-28
땅스부대찌개진안점,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 30-2,,음식점업(한식),음식포장,,2025-01-28
정문사,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 80-2,,소매(도장),도장,,2025-01-28
진안홍삼주조장,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 거북바위로3길 20,,"제조업(탁주,양주)",탁주제조,,2025-01-28
노개명수학 신선생 입시학원,진안고원행복상품권,전북특별자치도,진안군,"전북특별자치도 진안군 진안읍 중앙로 81-1, 2층",,교육서비스업(수학학원),학원,,2025-01-28
배스킨라빈스,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1104,,"소매업(빙과류,커피)",아이스크림,,2025-01-28
찬빛태권도,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 우화산길 11,,교육서비스업(태권도),학원,,2025-01-28
명품찹쌀꽈배기,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 진무로 1120,,음식점업(분식),분식,,2025-01-28
휴대폰프라자,진안고원행복상품권,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 시장2길 4,,"도소매(휴대폰,액세서리)",휴대폰,,2025-01-28
